ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
6811,14733,2,Leongy,38,407069232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",13,19,7.57,0,Standard,1113.06,39.57269231,346,Yes,211.1795816,116.5331164,Low_spent_Medium_value_payments,162.0697133,Standard
6812,14733,3,Leongy,38,407069232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,21,7.57,0,Standard,1113.06,27.29590216,347,Yes,211.1795816,116.5331164,High_spent_Large_value_payments,804.914802,Standard
6813,14733,4,Leongy,38,407069232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,0,Standard,1113.06,30.40254793,348,Yes,211.1795816,116.5331164,High_spent_Large_value_payments,778.6118203,Standard
6814,14733,5,Leongy,38,407069232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,0,Standard,1113.06,29.97751441,349,Yes,211.1795816,116.5331164,High_spent_Large_value_payments,736.8553868,Standard
6815,14733,6,Leongy,38,407069232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,2,Standard,1113.06,38.51521527,350,Yes,211.1795816,116.5331164,High_spent_Medium_value_payments,808.7443366,Standard
6816,14733,7,Leongy,38,407069232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",13,20,3.57,2,Standard,1113.06,28.12417326,351,Yes,211.1795816,116.5331164,High_spent_Medium_value_payments,565.0150301,Good
6817,14733,8,Leongy,38,407069232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,2,Standard,1113.06,35.89139751,352,Yes,211.1795816,116.5331164,Low_spent_Small_value_payments,25.29240814,Good
6822,24971,1,Vaughano,27,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",20,20,5.2,10,Bad,3598.39,27.22856802,57,Yes,64.55062049,15.19396054,Low_spent_Small_value_payments,188.7871183,Standard
6823,24971,2,Vaughano,27,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,20,5.2,10,Bad,3598.39,38.05162518,58,Yes,64.55062049,15.19396054,Low_spent_Small_value_payments,264.6675629,Poor
6824,24971,3,Vaughano,27,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,21,10.2,10,Bad,3598.39,39.37829033,59,Yes,64.55062049,15.19396054,Low_spent_Large_value_payments,228.523929,Poor
6825,24971,4,Vaughano,27,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,20,5.2,10,Bad,3598.39,29.44796845,60,Yes,64.55062049,15.19396054,Low_spent_Small_value_payments,183.7326333,Poor
6826,24971,5,Vaughano,27,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,20,5.2,10,Bad,3598.39,30.14370368,61,NM,64.55062049,15.19396054,Low_spent_Small_value_payments,172.3914957,Standard
6827,24971,6,Vaughano,27,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,20,5.2,10,Bad,3598.39,35.28592081,62,NM,64.55062049,15.19396054,Low_spent_Medium_value_payments,211.4745272,Poor
6828,24971,7,Vaughano,28,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,23,10.2,10,Bad,3598.39,26.49577649,63,Yes,64.55062049,15.19396054,Low_spent_Small_value_payments,208.3180592,Poor
6829,24971,8,Vaughano,28,550948995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",26,20,5.2,10,Bad,3598.39,28.18214114,64,Yes,64.55062049,15.19396054,Low_spent_Medium_value_payments,245.7618429,Poor
6834,29264,1,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,11,17,1.83,1,Good,585.05,28.02456085,379,No,68.45896611,95.81963874,Low_spent_Medium_value_payments,712.3229995,Good
6835,29264,2,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,18,6.83,2,Good,585.05,28.27046488,380,No,68.45896611,95.81963874,High_spent_Large_value_payments,750.8260452,Good
6836,29264,3,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,7,17,1.83,2,Good,585.05,29.33563866,381,No,68.45896611,95.81963874,Low_spent_Medium_value_payments,579.1064422,Good
6837,29264,4,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,17,1.83,2,Good,585.05,30.07533269,382,No,68.45896611,95.81963874,Low_spent_Medium_value_payments,694.3432508,Good
6838,29264,5,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,14,1.83,2,Good,585.05,38.05151985,383,No,68.45896611,95.81963874,High_spent_Medium_value_payments,771.5941452,Good
6839,29264,6,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,14,1.83,2,Good,585.05,37.64923016,384,No,68.45896611,95.81963874,High_spent_Large_value_payments,720.2434995,Good
6840,29264,7,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,17,1.83,2,Good,585.05,25.71911559,385,NM,68.45896611,95.81963874,Low_spent_Small_value_payments,467.23346,Good
6841,29264,8,Doris Frankelj,37,651677536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,17,17,1.83,2,Good,585.05,22.56544762,386,No,68.45896611,95.81963874,Low_spent_Medium_value_payments,286.5442472,Good
6846,25653,1,Alexei Oreskovicf,26,538492118,Writer,134321.44,11064.45333,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,11.09,3,Standard,1428.68,26.75528646,392,Yes,253.6882437,206.2163334,Low_spent_Medium_value_payments,417.0530291,Standard
6847,25653,2,Alexei Oreskovicf,26,538492118,Writer,134321.44,11064.45333,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,11.09,3,Standard,1428.68,39.90369227,393,Yes,253.6882437,206.2163334,Low_spent_Medium_value_payments,335.9725019,Standard
6848,25653,3,Alexei Oreskovicf,26,538492118,Writer,134321.44,11064.45333,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,21,4.09,3,Standard,1428.68,34.22349216,394,Yes,253.6882437,206.2163334,High_spent_Large_value_payments,949.50237,Standard
6849,25653,4,Alexei Oreskovicf,27,538492118,Writer,134321.44,9997.592514,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,22,11.09,3,Standard,1428.68,37.94748333,395,Yes,1320.549063,206.2163334,High_spent_Medium_value_payments,641.2268614,Standard
6850,25653,5,Alexei Oreskovicf,27,538492118,Writer,134321.44,9997.592514,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,21,11.09,3,Standard,1428.68,31.98128604,396,Yes,1320.549063,206.2163334,High_spent_Large_value_payments,833.300136,Good
6851,25653,6,Alexei Oreskovicf,27,538492118,Writer,134321.44,9997.592514,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,11.09,3,Standard,1428.68,40.96972833,397,Yes,1320.549063,206.2163334,High_spent_Small_value_payments,513.89465,Good
6852,25653,7,Alexei Oreskovicf,27,538492118,Writer,134321.44,9997.592514,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,12.09,3,Standard,1428.68,24.28560556,398,Yes,1320.549063,206.2163334,High_spent_Small_value_payments,581.9365201,Good
6853,25653,8,Alexei Oreskovicf,27,538492118,Writer,134321.44,9997.592514,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",29,20,11.09,3,Standard,1428.68,35.52332578,399,NM,1320.549063,206.2163334,High_spent_Medium_value_payments,893.2396069,Standard
6858,46765,1,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12,Standard,1755.81,27.37324216,105,Yes,189.4265307,73.60092894,High_spent_Medium_value_payments,365.8657996,Poor
6859,46765,2,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12,Standard,1755.81,32.45474799,106,Yes,189.4265307,73.60092894,Low_spent_Small_value_payments,358.1962805,Poor
6860,46765,3,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12,Standard,1755.81,32.98956713,107,Yes,189.4265307,73.60092894,Low_spent_Large_value_payments,438.8563539,Poor
6861,46765,4,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12,Standard,1755.81,32.85587002,108,Yes,189.4265307,73.60092894,High_spent_Large_value_payments,500.4725404,Poor
6862,46765,5,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,20,19.44,12,Standard,1755.81,29.51708332,109,Yes,189.4265307,73.60092894,Low_spent_Medium_value_payments,358.1962805,Standard
6863,46765,6,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12,Standard,1755.81,29.07238717,110,Yes,189.4265307,73.60092894,High_spent_Medium_value_payments,382.3873781,Poor
6864,46765,7,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",14,19,15.44,17,Standard,1755.81,25.47367254,111,Yes,189.4265307,73.60092894,High_spent_Medium_value_payments,460.4672466,Poor
6865,46765,8,Jamiec,24,584604961,Lawyer,61008,5235,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,17,Standard,1755.81,41.88727835,112,Yes,189.4265307,73.60092894,High_spent_Medium_value_payments,387.4070242,Poor
6870,30840,1,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,14,10,11.32,0,Standard,1237.46,36.6396993,291,No,22.68817758,44.31234275,Low_spent_Small_value_payments,184.6023182,Standard
6871,30840,2,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,16,10,4.32,0,Standard,1237.46,34.10061402,292,No,22.68817758,44.31234275,Low_spent_Large_value_payments,323.5594845,Standard
6872,30840,3,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,16,13,4.32,0,Standard,1237.46,31.42349681,293,NM,22.68817758,44.31234275,High_spent_Small_value_payments,378.5458029,Standard
6873,30840,4,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,16,11,4.32,0,Standard,1237.46,33.37386506,294,No,22.68817758,44.31234275,High_spent_Medium_value_payments,405.3360591,Standard
6874,30840,5,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,16,10,4.32,0,Standard,1237.46,36.48458788,295,No,22.68817758,44.31234275,Low_spent_Small_value_payments,288.7115597,Standard
6875,30840,6,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,16,10,4.32,0,Standard,1237.46,33.84501778,296,No,22.68817758,44.31234275,Low_spent_Medium_value_payments,377.2865525,Standard
6876,30840,7,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,16,12,4.32,0,Standard,1237.46,31.57468547,297,No,22.68817758,44.31234275,Low_spent_Medium_value_payments,291.7291401,Standard
6877,30840,8,Anna Driverq,19,37286132,Developer,28665.76,2582.813333,7,3,5,1,Debt Consolidation Loan,16,10,4.32,0,Standard,1237.46,33.53347693,298,No,22.68817758,44.31234275,Low_spent_Small_value_payments,349.8005414,Standard
6882,13749,1,Andrewm,18,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",51,23,16.23,11,Bad,2593.44,29.75653236,69,Yes,187.1902189,94.38794945,Low_spent_Small_value_payments,243.0942731,Standard
6883,13749,2,Andrewm,18,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,23,16.23,11,Bad,2593.44,36.3448053,70,NM,187.1902189,94.38794945,High_spent_Small_value_payments,262.4520007,Standard
6884,13749,3,Andrewm,18,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,20,16.23,11,Bad,2593.44,27.19245683,71,Yes,187.1902189,94.38794945,High_spent_Medium_value_payments,370.5011731,Standard
6885,13749,4,Andrewm,18,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,23,21.23,11,Bad,2593.44,32.07852764,72,Yes,187.1902189,94.38794945,High_spent_Small_value_payments,348.8054746,Standard
6886,13749,5,Andrewm,19,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,24,16.23,11,Bad,2593.44,25.31414163,73,NM,187.1902189,94.38794945,High_spent_Medium_value_payments,363.9619102,Standard
6887,13749,6,Andrewm,19,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,23,16.23,11,Bad,2593.44,38.78579181,74,NM,187.1902189,94.38794945,High_spent_Large_value_payments,420.4860817,Standard
6888,13749,7,Andrewm,19,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11,Bad,2593.44,34.3173365,75,Yes,187.1902189,94.38794945,Low_spent_Medium_value_payments,355.023023,Poor
6889,13749,8,Andrewm,19,432185390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11,Bad,2593.44,27.15124298,76,Yes,187.1902189,94.38794945,Low_spent_Small_value_payments,205.1353372,Poor
6894,31247,1,Soyoungc,31,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11,Bad,1973.63,37.66455307,232,NM,74.85037188,41.52856863,High_spent_Medium_value_payments,390.7639425,Poor
6895,31247,2,Soyoungc,31,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11,Bad,1973.63,25.56656333,232,Yes,74.85037188,41.52856863,Low_spent_Small_value_payments,225.1714383,Poor
6896,31247,3,Soyoungc,32,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11,Bad,1973.63,26.07823491,233,Yes,74.85037188,41.52856863,Low_spent_Large_value_payments,361.6526009,Poor
6897,31247,4,Soyoungc,32,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11,Bad,1973.63,26.267351,234,Yes,74.85037188,41.52856863,Low_spent_Large_value_payments,374.5170294,Poor
6898,31247,5,Soyoungc,32,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",31,20,3.44,11,Bad,1973.63,32.1711038,235,Yes,74.85037188,41.52856863,High_spent_Large_value_payments,413.3680084,Poor
6899,31247,6,Soyoungc,32,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11,Bad,1973.63,23.79219323,236,NM,74.85037188,41.52856863,High_spent_Small_value_payments,327.0650688,Poor
6900,31247,7,Soyoungc,32,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,23,3.44,11,Bad,1973.63,41.3820315,237,Yes,74.85037188,41.52856863,High_spent_Medium_value_payments,424.0278928,Poor
6901,31247,8,Soyoungc,32,838986353,Architect,38364.82,2904.068333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11,Bad,1973.63,35.43225494,238,Yes,74.85037188,41.52856863,High_spent_Small_value_payments,402.543786,Poor
6906,7177,1,Ritsukoh,21,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,17,9,7.65,2,Standard,1460.8,26.42518128,268,Yes,0,38.94642667,High_spent_Large_value_payments,673.7274393,Standard
6907,7177,2,Ritsukoh,21,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,19,8,13.65,2,Standard,1460.8,38.25186383,269,Yes,0,38.94642667,High_spent_Large_value_payments,774.3555733,Standard
6908,7177,3,Ritsukoh,21,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,15,9,13.65,2,Standard,1460.8,32.53387309,270,Yes,0,38.94642667,High_spent_Medium_value_payments,724.4744463,Standard
6909,7177,4,Ritsukoh,21,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,17,11,13.65,2,Standard,1460.8,36.63336352,271,Yes,0,38.94642667,High_spent_Medium_value_payments,607.6833621,Standard
6910,7177,5,Ritsukoh,21,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,17,12,13.65,2,Standard,1460.8,34.37396536,272,Yes,0,38.94642667,High_spent_Small_value_payments,585.8747144,Standard
6911,7177,6,Ritsukoh,21,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,17,9,13.65,2,Standard,1460.8,27.50257202,273,Yes,0,38.94642667,High_spent_Large_value_payments,716.2602091,Standard
6912,7177,7,Ritsukoh,21,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,17,10,13.65,2,Standard,1460.8,35.34067014,274,Yes,0,38.94642667,High_spent_Medium_value_payments,717.0914534,Standard
6913,7177,8,Ritsukoh,22,365738387,Lawyer,66528.24,5733.02,5,5,11,0,No Data,20,12,13.65,2,Standard,1460.8,30.58597494,275,NM,0,38.94642667,High_spent_Medium_value_payments,664.8817952,Standard
6918,11277,1,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2,Good,339.11,31.22930685,196,No,39.21491443,12.69957415,High_spent_Medium_value_payments,349.1520196,Standard
6919,11277,2,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,11,3.9,2,Good,339.11,36.5078306,197,No,39.21491443,12.69957415,Low_spent_Small_value_payments,315.3317585,Standard
6920,11277,3,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",11,9,3.9,2,Good,339.11,33.68727673,198,No,39.21491443,12.69957415,Low_spent_Small_value_payments,248.5613732,Standard
6921,11277,4,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2,Good,339.11,38.25840231,199,NM,39.21491443,12.69957415,Low_spent_Medium_value_payments,244.2910915,Standard
6922,11277,5,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",12,9,3.9,2,Good,339.11,36.82660981,200,No,39.21491443,12.69957415,Low_spent_Large_value_payments,251.4219299,Standard
6923,11277,6,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2,Good,339.11,25.84913168,201,No,39.21491443,12.69957415,High_spent_Medium_value_payments,329.7208514,Standard
6924,11277,7,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2,Good,339.11,34.28632546,202,No,39.21491443,12.69957415,Low_spent_Small_value_payments,348.2213392,Poor
6925,11277,8,ernieh,55,784236447,Doctor,19403.405,1904.950417,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,10,3.9,2,Good,339.11,38.3686739,203,No,39.21491443,12.69957415,Low_spent_Small_value_payments,226.4592697,Poor
6930,36979,1,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,28,20,9.75,2,Standard,358.6,30.79484745,273,No,0,32.41905411,Low_spent_Large_value_payments,325.6435231,Standard
6931,36979,2,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,28,20,9.75,2,Standard,358.6,31.60070425,274,No,0,32.41905411,Low_spent_Medium_value_payments,306.4597033,Standard
6932,36979,3,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,28,20,9.75,2,Standard,358.6,32.51956159,275,No,0,32.41905411,High_spent_Large_value_payments,458.9158609,Standard
6933,36979,4,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,28,21,2.75,4,Standard,358.6,26.85277506,276,No,0,32.41905411,High_spent_Small_value_payments,377.88681,Standard
6934,36979,5,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,28,20,9.75,4,Standard,358.6,27.1376456,277,No,0,32.41905411,Low_spent_Small_value_payments,335.4344814,Standard
6935,36979,6,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,23,18,9.75,4,Standard,358.6,34.55576314,278,No,0,32.41905411,Low_spent_Large_value_payments,346.0727832,Standard
6936,36979,7,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,28,19,9.75,4,Standard,358.6,37.36020301,279,No,0,32.41905411,Low_spent_Small_value_payments,193.4781587,Standard
6937,36979,8,Matt Falloono,19,751656458,Journalist,31122.79,2761.565833,7,5,12,0,No Data,31,20,9.75,4,Standard,358.6,41.00475108,280,No,0,32.41905411,High_spent_Medium_value_payments,446.7819896,Standard
6942,10259,1,John McCrankg,19,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,23,9,5.04,1,Good,330.17,33.27002451,259,No,11.68573457,47.30795793,Low_spent_Small_value_payments,307.528475,Poor
6943,10259,2,John McCrankg,19,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,25,10,5.04,1,Good,330.17,29.99075632,260,No,11.68573457,47.30795793,Low_spent_Small_value_payments,324.4985931,Poor
6944,10259,3,John McCrankg,19,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,25,11,5.04,1,Good,330.17,24.24900974,261,No,11.68573457,47.30795793,Low_spent_Small_value_payments,351.383946,Poor
6945,10259,4,John McCrankg,19,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,25,11,1.04,1,Good,330.17,37.84241153,262,NM,11.68573457,47.30795793,Low_spent_Medium_value_payments,320.0425657,Poor
6946,10259,5,John McCrankg,19,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,21,14,5.04,1,Good,330.17,30.23488554,263,No,11.68573457,47.30795793,Low_spent_Small_value_payments,263.1471434,Poor
6947,10259,6,John McCrankg,20,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,23,11,5.04,1,Good,330.17,29.92099563,264,No,11.68573457,47.30795793,Low_spent_Small_value_payments,348.9046657,Poor
6948,10259,7,John McCrankg,20,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,25,11,5.04,1,Good,330.17,27.12472606,265,No,11.68573457,47.30795793,Low_spent_Small_value_payments,255.9890249,Poor
6949,10259,8,John McCrankg,20,361347350,Architect,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,27,8,5.04,1,Good,330.17,28.38062138,266,No,11.68573457,47.30795793,Low_spent_Small_value_payments,237.0672904,Standard
6954,44179,1,Hornbyg,34,744529753,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,3,5.95,1,Good,186.16,38.41845963,259,No,29.04553332,11.7641184,High_spent_Small_value_payments,357.4905567,Poor
6955,44179,2,Hornbyg,34,744529753,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,3,5.95,1,Good,186.16,26.60266394,260,No,29.04553332,11.7641184,High_spent_Medium_value_payments,354.4911228,Poor
6956,44179,3,Hornbyg,34,744529753,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,3,11.95,1,Good,186.16,26.27606328,261,NM,29.04553332,11.7641184,High_spent_Medium_value_payments,368.6120162,Standard
6957,44179,4,Hornbyg,34,744529753,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",24,3,5.95,1,Good,186.16,30.27714749,262,No,29.04553332,11.7641184,Low_spent_Small_value_payments,240.6052809,Poor
6958,44179,5,Hornbyg,34,744529753,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",22,3,5.95,1,Good,186.16,28.98331009,263,No,29.04553332,11.7641184,High_spent_Small_value_payments,298.4092616,Poor
6959,44179,6,Hornbyg,34,744529753,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,3,5.95,1,Good,186.16,39.95698734,264,No,29.04553332,11.7641184,Low_spent_Large_value_payments,363.640576,Poor
